,ID,Name,Nationality,Club,Position,Preferred Foot,Value,Wage,Age,International Reputation,Crossing,HeadingAccuracy,Dribbling,LongPassing,BallControl,Agility,Stamina,Interceptions,Penalties,Overall
9512,213922,D. Erdmann,Germany,1. FC Magdeburg,CB,Right,550K,4000,27,1,42,66,37,53,56,49,82,60,51,66
9513,214178,J. Vela,Colombia,Boyacá Chicó FC,CAM,Left,800K,1000,25,1,69,48,68,61,66,71,67,18,60,66
9514,227746,A. Jakobsen,Egypt,IFK Norrköping,CM,Right,900K,2000,24,1,61,35,80,66,74,83,68,45,48,66
9515,228770,J. Segura,Colombia,Independiente Medellín,CB,Right,1.1M,9000,21,1,25,71,30,30,41,46,67,61,42,66
9516,171682,R. Miller,Costa Rica,Portland Timbers,CB,Left,260K,2000,33,1,64,60,60,66,60,62,70,64,50,66
9517,241570,U. Cardona,Mexico,Club Atlas,LM,Left,1M,3000,19,1,62,58,69,59,67,72,72,27,63,66
9518,184482,J. Karacan,Turkey,Millwall,CM,Right,625K,5000,29,1,60,60,65,62,64,73,78,65,58,66
9519,226723,L. Saldaña,Colombia,Alianza Petrolera,LB,Left,500K,1000,28,1,66,48,59,50,58,73,69,64,38,66
9520,177315,G. Roberts,England,Wigan Athletic,LM,Left,325K,15000,34,1,68,48,69,62,67,67,52,33,72,66
9521,193187,K. Bennett,England,Bristol Rovers,LM,Right,675K,4000,27,1,57,35,70,54,65,90,76,51,58,66
9522,216484,C. Tanner,England,Motherwell,RM,Left,825K,2000,23,1,62,52,68,56,66,85,67,37,58,66
9523,223652,S. Ernst,Germany,SpVgg Greuther Fürth,LDM,Left,900K,3000,23,1,57,56,70,63,68,74,76,49,54,66
9524,225956,B. Akintola,Nigeria,FK Haugesund,RM,Right,950K,6000,22,1,56,56,68,47,60,87,77,40,51,66
9525,162980,A. Taylor,England,Bolton Wanderers,LB,Left,425K,3000,31,1,67,58,67,63,66,61,68,62,39,66
9526,232612,K. Yonekura,Japan,Gamba Osaka,RB,Right,475K,4000,30,1,68,73,50,30,55,67,61,72,35,66
9527,235172,Rúben Vinagre,Portugal,Wolverhampton Wanderers,LWB,Left,1.2M,7000,19,1,66,48,73,57,72,79,74,56,57,66
9528,182180,M. Drudi,Italy,Cittadella,RCB,Right,425K,1000,31,1,55,63,56,58,60,59,64,66,49,66
9529,188580,K. Ilsø,Denmark,Adelaide United,RCM,Right,575K,2000,31,1,52,54,71,56,67,75,56,23,71,66
9530,228261,V. Moren,Finland,Waasland-Beveren,LCB,Right,625K,4000,27,1,32,67,32,53,52,50,65,67,47,66
9531,241829,Lucas,Brazil,SC Braga,CB,Right,925K,3000,21,1,28,64,41,37,47,61,60,65,42,66
9532,193701,J. Norwood,England,Tranmere Rovers,RS,Right,675K,5000,27,1,61,69,58,55,66,68,75,44,47,66
9533,209062,P. Frick,Sweden,IF Elfsborg,CF,Right,775K,2000,26,1,52,65,54,54,58,69,69,29,64,66
9534,213670,I. Ssewankambo,Sweden,Molde FK,RB,Right,750K,2000,22,1,61,58,62,54,59,75,80,61,40,66
9535,229286,T. Skarke,Germany,1. FC Heidenheim 1846,RM,Right,925K,3000,21,1,61,37,70,54,63,77,69,31,50,66
9536,236198,Luis Marleiro,Brazil,América FC (Minas Gerais),ST,Left,700K,5000,26,1,42,68,63,44,57,68,81,33,56,66
9537,246182,M. Pulkrab,Czech Republic,Sparta Praha,ST,Right,975K,1000,21,1,42,73,58,31,66,66,65,30,53,66
9538,193958,L. Brown,England,Portsmouth,LB,Left,525K,4000,27,1,62,62,58,59,60,64,84,58,67,66
9539,207783,R. Gaddis,United States,Philadelphia Union,LB,Right,500K,3000,28,1,52,58,61,50,56,78,81,61,39,66
9540,228007,Lee Yeong Jae,Korea Republic,Ulsan Hyundai FC,RCM,Left,900K,2000,23,1,42,54,62,69,66,66,67,58,48,66
9541,244391,F. Sakala,Zambia,KV Oostende,LAM,Right,1M,4000,21,1,56,65,60,38,57,76,67,35,68,66
9542,191911,Park Jun Tae,Korea Republic,Jeonnam Dragons,ST,Left,675K,3000,28,1,57,53,68,39,68,92,64,32,57,66
9543,209320,N. Saint-Ruf,France,AS Nancy Lorraine,CB,Right,700K,2000,25,1,53,60,52,61,57,59,70,64,35,66
9544,173480,A. Lienhart,Austria,SCR Altach,RB,Right,350K,4000,32,1,69,61,65,57,63,50,76,66,42,66
9545,189352,M. Sema,Sweden,GIF Sundsvall,RW,Right,625K,2000,29,1,59,49,67,51,70,87,72,39,60,66
9546,205481,M. Bennett,England,Derby County,ST,Right,1.1M,10000,21,1,59,62,67,49,68,74,58,42,58,66
9547,206249,N. Hasler,Liechtenstein,Chicago Fire,RB,Right,675K,3000,27,1,65,66,67,62,67,73,77,60,47,66
9548,211881,Q. Moll,Germany,TSV 1860 München,LCM,Right,600K,2000,27,1,52,59,52,63,61,59,77,65,48,66
9549,152745,M. Woods,Scotland,Dundee FC,LDM,Left,475K,3000,32,1,60,54,67,65,66,74,73,62,42,66
9550,189865,D. Templeton,Scotland,Burton Albion,LM,Right,625K,4000,29,1,62,54,68,53,62,76,62,48,58,66
9551,191657,Lim Sang Hyub,Korea Republic,Suwon Samsung Bluewings,LW,Left,625K,3000,29,1,64,55,64,63,63,80,69,54,62,66
9552,208298,M. Rivero,Argentina,Belgrano de Córdoba,CDM,Right,525K,4000,28,1,57,55,67,65,65,82,67,64,67,66
9553,232874,S. Yamamoto,Japan,Kashima Antlers,LB,Right,250K,4000,33,1,76,63,68,67,67,59,70,63,42,66
9554,223147,J. Biada,Germany,1. FC Kaiserslautern,RS,Right,800K,2000,25,1,48,51,66,50,67,75,75,39,61,66
9555,240811,M. Torres,Argentina,Club Atlético Banfield,ST,Right,1.1M,5000,20,1,51,67,64,45,65,73,61,25,61,66
9556,201132,R. Janicki,Poland,Lech Poznań,RCB,Right,575K,3000,25,1,46,56,48,68,54,52,70,64,46,66
9557,221356,D. Mahmudov,FYR Macedonia,Excelsior,RM,Right,650K,3000,28,1,64,60,66,43,67,76,63,26,66,66
9558,173484,Aitor,Spain,Extremadura UD,RB,Right,425K,2000,31,1,66,57,58,57,60,64,80,65,36,66
9559,243628,A. Vukotić,Serbia,Waasland-Beveren,RCB,Left,750K,3000,22,1,27,68,37,65,57,46,63,65,34,66
9560,189868,M. Marshall,Jamaica,Charlton Athletic,RM,Left,575K,4000,31,1,65,31,67,54,63,92,73,34,52,66
9561,211373,N. Mohammed,Ghana,BK Häcken,RW,Right,875K,2000,24,1,53,29,68,48,69,88,67,12,55,66
9562,163757,J. Walsh,Wales,Milton Keynes Dons,RCB,Left,725K,5000,26,1,60,66,46,60,54,67,74,63,29,66
9563,239021,T. Bergmann,Germany,1. FC Kaiserslautern,CDM,Right,875K,1000,21,1,70,49,51,70,66,69,85,63,54,66
9564,199598,Jony Ñíguez,Spain,Elche CF,CDM,Right,260K,2000,33,1,42,45,53,60,58,70,71,68,50,66
9565,216750,P. Carlgren,Sweden,Randers FC,GK,Right,575K,3000,26,1,13,18,14,16,22,48,34,14,21,66
9566,221358,J. Rossiter,England,Rangers FC,CDM,Right,1M,9000,21,1,44,57,57,63,66,69,71,64,50,66
9567,225710,S. Sy,Senegal,AS Monaco,GK,Right,700K,10000,22,1,15,14,18,24,18,35,34,20,20,66
9568,228271,C. Gonzáles,Peru,,CM,Right,0,0,25,1,60,51,67,64,65,70,71,54,65,66
9569,232879,R. Nagaki,Japan,Kashima Antlers,RCM,Right,475K,4000,30,1,65,57,58,68,62,72,67,63,57,66
9570,168879,M. Al Shalhoub,Saudi Arabia,Al Hilal,CAM,Left,220K,8000,37,1,73,44,64,72,67,62,30,36,75,66
9571,51887,A. Le Tallec,France,US Orléans Loiret Football,ST,Right,400K,2000,33,2,61,68,62,62,66,47,64,32,70,66
9572,183471,D. Vidošić,Australia,Melbourne City FC,LW,Right,575K,4000,31,1,67,62,66,66,68,67,63,46,73,66
9573,214704,C. Guerra,Chile,Unión Española,GK,Right,625K,1000,23,1,22,18,19,22,16,32,31,11,21,66
9574,231344,M. Koné,Senegal,SG Dynamo Dresden,ST,Right,975K,5000,21,1,46,59,63,35,66,79,69,27,71,66
9575,180400,Isidoro,Spain,FK Bodø/Glimt,RB,Right,425K,1000,31,1,66,47,52,60,53,75,73,63,49,66
9576,200369,O. Halvorsen,Norway,Sarpsborg 08 FF,RM,Right,600K,2000,30,1,64,46,65,56,66,67,82,51,69,66
9577,223665,F. Ciampichetti,Argentina,CD Antofagasta,ST,Right,625K,2000,30,1,35,74,59,39,61,64,67,28,71,66
9578,224690,Li Ang,China PR,Jiangsu Suning FC,LCB,Right,725K,5000,24,1,53,65,57,60,59,55,74,61,56,66
9579,234418,P. Kurzweg,Germany,FC Würzburger Kickers,LB,Left,700K,7000,24,1,72,44,66,60,62,80,77,53,48,66
9580,139443,Cho Won Hee,Korea Republic,Suwon Samsung Bluewings,LCM,Right,150K,2000,35,1,56,63,63,57,63,62,62,70,45,66
9581,230835,J. Drolè,Ivory Coast,Antalyaspor,RM,Right,1.2M,4000,20,1,62,44,67,47,65,89,79,30,55,66
9582,233139,C. Itten,Switzerland,FC St. Gallen,ST,Right,1.3M,4000,21,1,64,68,60,55,67,58,70,29,66,66
9583,235955,R. Guitane,France,Stade Rennais FC,CAM,Left,1.4M,4000,19,1,59,39,72,59,69,81,56,26,53,66
9584,206004,J. Ojala,Finland,BK Häcken,CB,Right,575K,2000,29,1,41,72,42,54,60,49,62,66,41,66
9585,214709,J. Abarca,Chile,San Luis de Quillota,RB,Right,500K,1000,29,1,68,65,53,45,59,61,76,68,45,66
9586,224437,M. González,Argentina,Club Atlético Tigre,CDM,Right,775K,4000,24,1,52,65,56,61,67,62,74,65,51,66
9587,227509,E. Ómarsson,Iceland,Excelsior,ST,Right,850K,2000,23,1,56,53,64,47,65,75,79,24,50,66
9588,233141,T. Hasegawa,Japan,Kawasaki Frontale,CAM,Right,850K,3000,24,1,54,32,74,50,67,93,73,25,58,66
9589,233397,A. Diawusie,Germany,FC Ingolstadt 04,RM,Right,1.1M,6000,20,1,56,56,71,28,64,77,67,22,49,66
9590,168629,I. Khalili,Palestine,Hammarby IF,RM,Left,575K,2000,31,1,61,61,65,63,67,70,63,43,65,66
9591,238005,J. Żubrowski,Poland,Korona Kielce,LDM,Right,725K,2000,26,1,60,47,61,61,63,66,76,65,63,66
9592,183477,M. Štěch,Czech Republic,Luton Town,GK,Right,450K,3000,28,1,11,20,12,33,21,38,34,16,12,66
9593,215990,O. Benítez,Argentina,CD Palestino,CB,Left,625K,2000,27,1,27,65,22,35,43,37,62,62,37,66
9594,224438,A. Buksa,Poland,Pogoń Szczecin,ST,Right,900K,2000,21,1,47,69,64,44,63,62,72,24,65,66
9595,237750,K. Tokura,Japan,Hokkaido Consadole Sapporo,ST,Left,525K,2000,32,1,30,69,58,34,60,64,70,14,63,66
9596,245686,C. Madu,Nigeria,CD Nacional,CDM,Right,675K,3000,24,1,56,55,56,60,62,54,77,67,45,66
9597,200375,T. van de Pavert,Netherlands,De Graafschap,CB,Left,650K,3000,26,1,52,68,44,59,52,55,68,65,39,66
9598,201911,W. Keane,England,Hull City,ST,Right,825K,9000,25,1,42,62,66,51,70,71,63,39,67,66
9599,208311,S. Branca,Italy,Cittadella,CM,Right,775K,1000,26,1,59,59,64,63,67,69,74,61,52,66
9600,229815,N. Antonitsch,Austria,FSV Zwickau,LCB,Right,675K,1000,26,1,24,62,31,38,44,63,77,66,41,66
9601,232375,T. Umesaki,Japan,Shonan Bellmare,LW,Right,575K,2000,31,1,59,44,68,64,68,74,68,37,69,66
9602,232887,A. Nakamura,Japan,Kashima Antlers,RM,Right,675K,4000,27,1,65,41,74,65,65,80,51,29,57,66
9603,192695,N. Thompson,England,Portsmouth,RB,Right,525K,4000,27,1,56,58,58,54,58,74,79,64,30,66
9604,212664,A. Kolev,Bulgaria,Arka Gdynia,ST,Right,800K,2000,25,1,43,62,63,45,64,73,78,43,54,66
9605,225720,G. Bijl,Netherlands,FC Emmen,RCM,Right,750K,2000,22,1,65,43,65,62,66,52,79,63,43,66
9606,173752,C. Gunter,Wales,Reading,RB,Right,500K,9000,28,1,60,58,56,60,62,71,91,63,47,66
9607,176568,A. Marin,France,AC Ajaccio,CB,Right,575K,2000,28,1,33,68,33,58,55,55,75,60,45,66
9608,202169,J. Gatt,United States,SCR Altach,ST,Right,700K,4000,26,1,59,52,71,46,66,76,52,58,43,66
9609,215993,D. Miloc,Argentina,Club Atlético Aldosivi,CM,Right,600K,3000,27,1,55,57,63,67,65,68,88,64,39,66
9610,223673,M. Wostry,Austria,LASK Linz,CB,Right,700K,3000,25,1,38,64,33,44,48,57,72,58,34,66
9611,233145,K. Moriya,Japan,Kawasaki Frontale,CDM,Right,500K,3000,29,1,62,40,70,62,71,87,81,62,54,66
9612,233401,A. Sigurðarson,Iceland,IK Start,LW,Right,825K,2000,24,1,59,43,67,53,65,76,68,22,56,66
9613,221626,D. Lowe,Jamaica,IK Start,CB,Right,750K,1000,25,1,30,59,44,46,61,50,70,65,38,66
9614,199867,Milton Raphael,Brazil,Vitória de Setúbal,GK,Right,575K,2000,27,1,13,16,15,15,18,28,30,14,20,66
9615,204987,B. Blume,Denmark,Aarhus GF,CAM,Right,775K,4000,26,1,54,40,68,56,67,78,70,40,47,66
9616,210619,Jordi Quintillà,Spain,FC St. Gallen,CDM,Left,825K,4000,24,1,57,54,65,69,69,78,65,56,56,66
9617,242619,C. Doucouré,Mali,Racing Club de Lens,LDM,Right,1.2M,1000,18,1,51,57,65,63,67,74,68,65,46,66
9618,211132,Andrés Prieto,Spain,Málaga CF,GK,Right,650K,2000,24,1,19,13,18,20,16,33,44,18,23,66
9619,220348,Isaac Carcelén,Spain,CF Rayo Majadahonda,RM,Right,675K,2000,25,1,64,60,63,58,59,71,89,59,46,66
9620,233148,Y. Nakano,Japan,Vegalta Sendai,LM,Right,775K,2000,25,1,61,45,71,52,66,75,70,45,58,66
9621,184764,L. Schwechlen,France,BB Erzurumspor,LB,Left,500K,4000,29,1,49,70,45,44,50,56,71,66,29,66
9622,210365,Jonatan Lucca,Brazil,Os Belenenses,LCM,Right,725K,2000,24,1,47,61,65,63,68,43,68,59,47,66
9623,211901,L. Hufnagel,Georgia,SpVgg Unterhaching,LDM,Right,850K,2000,24,1,60,49,71,63,68,79,72,54,48,66
9624,213693,J. Rothwell,England,Blackburn Rovers,LM,Right,950K,10000,23,1,58,55,75,65,68,69,63,50,50,66
9625,220605,J. Rodríguez,Colombia,CD Tenerife,ST,Right,1M,3000,22,1,62,51,75,56,72,77,66,32,61,66
9626,236477,A. Claude Maurice,France,FC Lorient,LW,Right,1.2M,2000,20,1,55,43,64,62,66,84,55,21,43,66
9627,177597,R. Taylor,England,Plymouth Argyle,ST,Left,625K,4000,30,1,52,68,60,54,68,66,76,49,66,66
9628,187837,M. Mešanović,Bosnia Herzegovina,SK Slavia Praha,ST,Right,675K,1000,27,1,37,58,56,30,57,70,57,38,38,66
9629,199614,G. Plet,Netherlands,Alanyaspor,ST,Right,625K,5000,30,1,53,69,64,51,66,61,58,22,64,66
9630,207806,B. Dickenson,England,Colchester United,LM,Left,775K,5000,25,1,69,51,66,56,63,80,72,57,54,66
9631,232382,T. Takagi,Japan,Cerezo Osaka,LM,Right,675K,3000,27,1,69,49,64,52,62,76,75,26,67,66
9632,234174,D. Thopola,South Africa,Orlando Pirates,RB,Right,500K,1000,28,1,59,68,61,63,64,66,71,66,38,66
9633,179646,J. Juelsgård,Denmark,Aarhus GF,LCB,Left,500K,4000,29,1,67,55,60,55,62,67,82,60,44,66
9634,245694,A. Traoré,Mali,FC Metz,LW,Left,875K,2000,23,1,58,51,71,47,67,76,61,12,51,66
9635,214719,G. Sandoval,Chile,CD Antofagasta,LDM,Right,200K,1000,34,1,39,51,65,69,66,61,78,78,49,66
9636,225983,S. Mpontshane,South Africa,Orlando Pirates,GK,Left,375K,1000,32,1,19,29,24,41,22,33,31,23,22,66
9637,166847,C. McCann,Republic of Ireland,Atlanta United,LB,Left,475K,2000,30,1,65,65,64,67,68,62,65,67,59,66
9638,179903,O. Bozanic,Australia,Heart of Midlothian,CM,Left,625K,3000,29,1,64,60,64,62,70,76,78,65,61,66
9639,219584,L. Lezzerini,Italy,Venezia FC,GK,Right,700K,1000,23,1,13,12,14,22,24,39,32,18,25,66
9640,222912,M. Yaghoubi,Finland,HJK Helsinki,LM,Right,825K,1000,23,1,50,60,60,63,67,50,67,67,60,66
9641,231873,Joni Montiel,Spain,Deportivo de La Coruña,CAM,Left,1M,3000,19,1,39,45,65,69,69,60,46,38,47,66
9642,184001,D. Gorter,Netherlands,ADO Den Haag,CM,Left,600K,3000,30,1,69,47,65,64,68,72,68,66,80,66
9643,119233,T. Mears,England,West Bromwich Albion,RB,Right,140K,6000,35,1,69,55,64,65,64,66,64,64,46,66
9644,198082,S. Diakité,Mali,Red Star FC,CM,Right,625K,2000,29,1,60,59,67,61,65,71,77,65,59,66
9645,200130,R. Mulumba,DR Congo,KAS Eupen,CDM,Right,700K,3000,25,1,66,52,58,68,64,58,76,65,61,66
9646,206530,M. Høibråten,Norway,Sandefjord Fotball,LCB,Left,850K,1000,23,1,43,59,47,52,58,63,70,64,40,66
9647,212418,M. Lackner,Austria,SK Sturm Graz,CDM,Right,650K,6000,27,1,53,65,48,58,57,67,75,64,64,66
9648,235714,M. Domínguez,Mexico,Cruz Azul,LM,Left,925K,6000,18,1,66,48,68,62,61,74,68,23,61,66
9649,238786,O. Käuper,Germany,SV Werder Bremen,CM,Left,1M,6000,21,1,46,58,62,65,68,62,66,51,55,66
9650,211395,A. Al Salem,Saudi Arabia,Al Fayha,CAM,Right,775K,6000,25,1,45,58,66,59,67,66,65,54,64,66
9651,214211,R. Vanegas,Colombia,Once Caldas,LM,Right,800K,1000,25,1,56,54,70,53,66,81,73,24,63,66
9652,235971,Pablo Larrea,Spain,CD Numancia,CDM,Right,775K,3000,24,1,46,36,65,68,67,71,69,64,44,66
9653,171971,L. Craig,Scotland,St. Johnstone FC,LCM,Left,550K,3000,31,1,65,62,66,65,67,64,69,53,73,66
9654,240067,D. Gomis,France,GFC Ajaccio,LM,Right,775K,2000,25,1,61,45,70,62,68,64,51,23,53,66
9655,184515,N. Blackman,England,Real Sporting de Gijón,RM,Left,650K,12000,28,1,60,58,70,57,68,78,64,37,78,66
9656,216260,F. Kaufmann,Germany,FC Würzburger Kickers,RM,Right,775K,3000,25,1,68,40,67,51,60,77,86,59,49,66
9657,222916,J. Ginnelly,England,Walsall,LM,Right,950K,2000,21,1,62,45,67,53,65,87,78,43,52,66
9658,230084,L. Nmecha,England,Preston North End,ST,Right,1.4M,3000,19,1,31,63,63,27,67,70,61,22,67,66
9659,241092,I. Alhassan,Nigeria,CD Nacional,CDM,Right,775K,2000,21,1,53,75,68,63,69,63,71,55,58,66
9660,213957,L. Crecco,Italy,Pescara,CM,Left,925K,1000,22,1,68,64,66,64,70,57,73,72,44,66
9661,166853,D. Charles,England,Wycombe Wanderers,CB,Left,475K,3000,30,1,46,62,65,60,57,72,75,52,54,66
9662,236997,Cris Salvador,Spain,Real Sporting de Gijón,CM,Right,875K,3000,23,1,49,54,61,67,67,66,73,59,39,66
9663,200134,R. Benson,Republic of Ireland,Dundalk,LCM,Left,775K,1000,26,1,57,58,66,65,65,87,79,51,58,66
9664,202182,R. Riski,Finland,HJK Helsinki,RW,Right,650K,1000,28,1,60,61,66,59,65,85,73,43,66,66
9665,224198,K. Hafez,Egypt,Medipol Başakşehir FK,LB,Left,750K,6000,22,1,65,59,63,57,63,66,69,62,38,66
9666,201927,C. Harriott,England,Reading,LM,Left,875K,8000,24,1,64,34,72,53,68,83,33,21,52,66
9667,241607,T. Belmonte,Argentina,Club Atlético Lanús,RCM,Right,1.4M,4000,20,1,48,61,66,61,70,66,68,64,55,66
9668,244935,B. Eleke,Nigeria,FC Luzern,ST,Right,1M,5000,22,1,47,70,64,49,67,63,71,44,64,66
9669,194759,O. Beckles,England,Shrewsbury,LB,Right,625K,3000,26,1,53,63,50,45,59,65,78,66,39,66
9670,202952,Park Jin Po,Korea Republic,Jeju United FC,RB,Left,600K,2000,30,1,63,62,60,43,64,83,75,67,45,66
9671,206536,T. Naylor,England,Portsmouth,RCM,Right,625K,4000,27,1,56,66,61,62,62,68,80,66,39,66
9672,220872,G. Kiltie,Scotland,Kilmarnock,LM,Right,1M,2000,21,1,64,46,69,61,68,79,72,42,57,66
9673,237768,R. Shirasaki,Japan,Shimizu S-Pulse,LCM,Right,775K,2000,25,1,60,55,61,62,64,73,74,46,55,66
9674,173256,T. Charles,Argentina,Club Deportes Temuco,CB,Left,260K,1000,33,1,61,65,64,53,59,55,65,65,59,66
9675,191432,A. Falatah,Saudi Arabia,Al Qadisiyah,LB,Left,180K,6000,34,1,65,65,63,66,63,70,74,64,55,66
9676,206281,I. Tarasovs,Latvia,Śląsk Wrocław,RDM,Right,500K,3000,29,1,49,65,55,57,61,55,64,58,53,66
9677,213449,P. Stolarski,Poland,Legia Warszawa,RB,Right,850K,3000,22,1,65,55,62,62,64,73,84,56,47,66
9678,226249,M. Odjer,Ghana,US Salernitana 1919,CM,Right,1M,1000,21,1,36,48,65,60,66,77,93,72,40,66
9679,229065,B. Niňaj,Slovakia,Fortuna Sittard,RCB,Right,725K,2000,24,1,57,62,44,62,52,44,66,64,40,66
9680,230601,Crysan,Brazil,Al Batin,LM,Left,1M,4000,21,1,52,47,71,62,66,75,62,18,66,66
9681,237513,O. Eddahri,Sweden,Djurgårdens IF,CF,Right,675K,2000,27,1,60,49,73,56,70,78,70,35,62,66
9682,190665,J. Obika,England,Oxford United,ST,Left,675K,4000,27,1,31,67,59,30,66,65,55,15,66,66
9683,225482,T. Zhamaletdinov,Russia,PFC CSKA Moscow,ST,Right,1.1M,1000,21,1,42,62,63,45,67,72,69,33,62,66
9684,226506,K. Mets,Estonia,NAC Breda,CB,Left,675K,3000,25,1,55,60,55,63,62,57,75,61,51,66
9685,238282,M. Coulibaly,Senegal,Udinese,CM,Right,1.4M,4000,19,1,50,63,66,67,65,69,72,61,51,66
9686,192970,D. Mayor,England,Bury,LCM,Right,675K,5000,27,1,62,47,69,58,66,82,68,54,62,66
9687,199627,H. Pell,England,Colchester United,RDM,Right,750K,5000,26,1,49,64,63,62,65,57,88,59,64,66
9688,215756,S. McQueen,England,Middlesbrough,LB,Left,750K,10000,23,1,72,53,71,57,69,70,67,62,52,66
9689,139213,L. Michel,Mexico,Club Tijuana,GK,Right,40K,3000,38,1,18,14,14,31,23,70,21,24,21,66
9690,210381,C. Lykogiannis,Greece,Cagliari,LB,Left,725K,7000,24,1,66,52,65,65,65,43,68,66,58,66
9691,216269,S. Hertner,Germany,SV Darmstadt 98,LB,Left,600K,5000,27,1,65,52,61,61,65,70,67,60,65,66
9692,224973,Arturo Molina,Spain,Levante UD,CAM,Right,950K,6000,22,1,63,52,71,60,71,54,55,56,61,66
9693,198094,C. Warner,United States,Minnesota United FC,CDM,Right,475K,2000,30,1,55,59,63,63,67,73,72,72,54,66
9694,199118,V. Prodell,Sweden,IF Elfsborg,ST,Right,625K,2000,30,1,40,66,56,38,60,57,61,23,60,66
9695,223438,T. Renault,France,US Orléans Loiret Football,GK,Right,260K,2000,34,1,20,15,19,14,26,46,28,27,33,66
9696,231886,A. Muyl,United States,New York Red Bulls,RM,Right,950K,2000,22,1,65,70,65,55,66,77,86,65,54,66
9697,240846,E. Apeh,Nigeria,RC Celta,ST,Right,1.1M,5000,21,1,48,66,67,38,60,70,69,17,62,66
9698,235983,Alex Pozo,Spain,Granada CF,LM,Right,975K,2000,19,1,65,61,67,63,70,82,62,17,58,66
9699,233168,D. Kikuchi,Japan,Urawa Red Diamonds,LM,Right,675K,4000,27,1,65,38,66,50,62,75,86,40,50,66
9700,190160,R. Austin,Jamaica,Esbjerg fB,RCB,Right,260K,3000,33,1,56,59,56,62,58,33,55,61,62,66
9701,191184,M. Machaj,Poland,Jagiellonia Białystok,CAM,Right,625K,3000,29,1,64,37,65,60,67,81,79,58,62,66
9702,199121,H. Radetinac,Serbia,Djurgårdens IF,LW,Right,500K,2000,32,1,64,34,73,61,70,62,60,30,50,66
9703,141265,M. Mikić,Croatia,Shonan Bellmare,RM,Right,220K,1000,38,1,70,39,71,65,67,74,54,56,59,66
9704,232657,M. Guevgeozián,Armenia,Gimnasia y Esgrima La Plata,ST,Right,525K,5000,32,1,33,70,58,33,65,59,54,12,65,66
9705,236241,G. Viscarra,Bolivia,,GK,Right,0,0,25,1,11,10,8,21,14,23,28,7,17,66
9706,240081,I. Lapshov,Russia,Lokomotiv Moscow,CB,Right,975K,1000,19,1,62,55,40,57,59,70,71,69,50,66
9707,175313,E. Fejzullahu,Kosovo,Kalmar FF,ST,Right,625K,2000,30,1,58,68,62,55,63,72,68,33,59,66
9708,188625,J. Ekstrand,Sweden,AIK,CB,Right,500K,3000,29,1,45,67,43,55,57,42,50,63,41,66
9709,235474,G. Rolando,Italy,Sampdoria,RM,Right,1M,8000,23,1,69,50,69,58,67,70,65,56,53,66
9710,204499,R. Inniss,England,Dundee FC,CB,Right,775K,11000,23,1,28,66,31,46,51,30,67,60,42,66
9711,237779,T. Yamashita,Japan,Cerezo Osaka,LCB,Right,475K,3000,30,1,43,67,26,21,56,60,81,65,31,66
9712,245459,X. Emmers,Belgium,US Cremonese,CM,Right,1.1M,7000,18,1,54,61,66,70,69,52,58,43,50,66
9713,221908,L. Morgan,Scotland,Celtic,LM,Right,1.1M,10000,21,1,61,41,67,56,64,84,70,26,51,66
9714,158676,W. Kvist,Denmark,FC København,CM,Right,375K,6000,33,1,67,57,56,68,67,60,68,69,56,66
9715,239572,B. Jayiya,South Africa,Kaizer Chiefs,RW,Right,650K,1000,28,1,46,70,69,45,59,70,71,28,80,66
9716,182228,J. Huyghebaert,Belgium,Neuchâtel Xamax,LB,Left,475K,4000,29,1,64,58,55,62,62,68,74,65,43,66
9717,203733,José Ángel,Spain,FK Bodø/Glimt,CM,Left,775K,2000,26,1,65,48,57,66,65,62,79,66,59,66
9718,232405,Y. Hurtado,Colombia,Alianza Petrolera,RB,Right,900K,1000,21,1,71,49,54,54,58,70,87,62,43,66
9719,187093,J. González,Mexico,Lobos BUAP,LB,Left,625K,4000,26,1,69,57,64,54,63,70,68,58,58,66
9720,189141,R. Söder,Sweden,IFK Göteborg,ST,Right,675K,2000,27,1,48,55,64,54,67,82,76,26,42,66
9721,202966,Choi Bo Kyung,Korea Republic,Jeonbuk Hyundai Motors,LCB,Left,475K,3000,30,1,47,62,47,58,55,71,76,71,45,66
9722,137686,A. Hadouir,Netherlands,Excelsior,CAM,Right,280K,2000,35,1,70,38,69,59,70,70,33,22,58,66
9723,224470,He Chao,China PR,Changchun Yatai FC,LCM,Right,725K,3000,23,1,65,60,56,62,54,74,49,65,62,66
9724,245718,M. Booysen,South Africa,Kaizer Chiefs,CB,Right,500K,1000,29,1,38,56,44,42,49,58,78,60,47,66
9725,189910,C. Main,England,Motherwell,RS,Right,800K,3000,26,1,45,66,56,45,58,63,77,22,57,66
9726,205015,J. Grimmer,Scotland,Coventry City,RB,Right,750K,3000,24,1,63,59,62,55,60,78,79,64,45,66
9727,213719,A. Kann,United States,Atlanta United,GK,Left,550K,2000,27,1,13,18,12,32,20,30,42,24,21,66
9728,216023,M. Lepe,Chile,CD Antofagasta,RDM,Right,650K,2000,27,1,65,57,57,69,66,54,76,70,38,66
9729,216535,J. Bandowski,Germany,VfL Bochum 1848,LB,Left,700K,4000,24,1,63,67,62,52,66,64,64,64,39,66
9730,51159,Nelson Ferreira,Portugal,FC Thun,LM,Right,220K,3000,36,1,70,45,61,60,63,82,64,38,73,66
